_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class,clean_text
{'$oid': '5a132833741a2384e87c2a29'},APT3M7VAST00L,B000099ZA0,S. Campbell,"[0, 0]","The picture makes it look much cooler than the toy really is. My son is an avid matchbox car collector and I thought he would enjoy this set, so we purchased it for him for Christmas.The assembly is long and after it's put together, it easily falls apart. I thought that the controls in the picture actually controlled the crane, but it doesn't. The lift portion on the left of the toy never worked. The car always gets jammed in it and it never makes it up there. The concept was awesome, but the quality of it is poor. Don't waste your time or room space with it.We paid $20 for it and it's still not worth the money. Our son played with it for about 2 days and now it sits in pieces in his room. I'm about to toss it.",2.0,Don't bother with this,1178841600,"05 11, 2007",Toys_and_Games,0,picture make look cool toy son avid matchbox car collector think enjoy set purchase Christmas assembly long easily fall apart think control picture actually control crane lift portion left toy work car get jammed make concept awesome quality poor waste time room space pay $ 20 worth money son play 2 day sit piece room toss
{'$oid': '5a132834741a2384e87c6e72'},AOCSWD44AOBQW,B0000E39PG,"Elizabeth A. Ziegler ""lisadmarie""","[0, 0]","This is a cool little playset, but of course there are a million pieces to get lost after the first day.  This is the nature of these miniature type of dolls, so if you're prepared to keep track of them then this is a decent set.  Even if you lose some stuff, it's still usable and the price doesn't make it a tragedy if the toy only makes it through a season.The only issue with the play we found is that the swing pops off all the time.",3.0,Fun for a short time,1168387200,"01 10, 2007",Toys_and_Games,0,cool little playset course million piece lose day   nature miniature type doll prepared track decent set   lose stuff usable price tragedy toy make season issue play find swing pop time
{'$oid': '5a132830741a2384e87b61c7'},A2DU4Z44M10SOP,B00005OUHD,"Sierra_Hiker ""Think+Act+Heal = Growth""","[2, 2]","As for this little sandbox helping one to zen enlightenment ... eh, don't count on it. If you want something that everyone is drawn to for a few seconds, then this is it. The quality isn't outstanding but it's low priced, so what do you expect. When this arrived the rake was already missing the teeth, they'd fallen out and were free floating in the bag it came in. I just jammed them back in so they keep falling out. Glue would do the trick but fixing my zen garden's rake is below scraping gum off public bus benches on my priority list. Overall, if I had to do it again ... I'd spend my money on something else but now that it's in my home and people seem to like playing with it, it'll stay (for now).",3.0,Everyone plays with it...,1383350400,"11 2, 2013",Toys_and_Games,0,little sandbox help zen enlightenment eh count want draw second quality outstanding low price expect arrive rake miss tooth fall free float bag come jam fall glue trick fix zen garden rake scrape gum public bus bench priority list overall spend money home people like play stay
{'$oid': '5a132833741a2384e87c3775'},A31CR2KYZDM2C5,B00009KWV5,Jeannie,"[1, 1]",The velcro backing never really stuck to the product or our car seat back. Not worth the price.,2.0,Kinda flimsy,1251849600,"09 2, 2009",Toys_and_Games,0,velcro back stuck product car seat worth price
{'$oid': '5a13282e741a2384e87ac3d4'},A15X6NLX4ULY8R,B00002MZ8M,"B. Zhang ""qwerty""","[2, 9]","I bought this about 3 years ago cause I wanted to learn guitar. It got me started. It's a laminated guitar = very cheap, not well made. You can stratch the paint very easily--I've curved just about anything on mine. There's excess glue showing, another sign of a badly made guitar. It's durable enough. It doesn't stay in tune very well--for only about a day. The sound is terrible when you go up the fret. The action's pretty low but sometimes too low that you got fret buzz. The strings it comes with is bad--change it! The inlays are just stickers and they stratch right off. The neck is not fast at all. Sounds terrible with a capo!!!You can play actual music on it I guess though it leans toward the toy side. I've learned classical, folk, and rock music on it. I've played stuff by Dylan, James Taylor, and Phish on it but it just doesn't sound professional. Now I play a Gibson SG, thank goodness.Recommended: No.",2.0,It got me started...BUT,1167177600,"12 27, 2006",Toys_and_Games,0,buy 3 year ago cause want learn guitar get start laminate guitar = cheap stratch paint easily I've curve excess glue showing sign badly guitar durable stay tune day sound terrible fret action pretty low low get fret buzz string come bad change inlay sticker stratch right neck fast sound terrible capo!!!you play actual music guess lean toy learn classical folk rock music play stuff Dylan James Taylor Phish sound professional play Gibson SG thank goodness recommend
{'$oid': '5a132832741a2384e87bc43b'},A68Q7LGLP2EV7,B00006JZCG,Briana Meyer,"[0, 0]",This is a fun toy though the pieces slide off the boards which makes it frustrating for my son.  I wish I got magnetic ones.,3.0,Good product...,1356566400,"12 27, 2012",Toys_and_Games,0,fun toy piece slide board make frustrating son   wish get magnetic one
{'$oid': '5a132834741a2384e87c719b'},A15WOTWJ9V7FL1,B0000TQPEQ,M. Roush,"[4, 5]","This is the worst, most disappointing toy I ever wasted my money on. The tube that dips into the water resevoir for the left arm was too short, therefore that arm didn't work.  The trigger was very hard to depress for my 4 and 8 year old sons. The water doesn't shoot a good distance, so the balls, and cannons just sort of fall off.  I strongly suggest that no one buys this toy for any kid who is likely to be disappointed with it. It went right back to the store!!!",1.0,Worst toy ever invented!!!!,1086912000,"06 11, 2004",Toys_and_Games,0,bad disappointing toy waste money tube dip water resevoir left arm short arm work   trigger hard depress 4 8 year old son water shoot good distance ball cannon sort fall   strongly suggest buy toy kid likely disappoint go right store
{'$oid': '5a13282b741a2384e879b4d4'},ASHTNIWYI8JV,0963679600,Brian P Smith,"[5, 6]","It's been almost two months since my son completed and submitted his book online.  The website's FAQ section says it takes 2 to 3 weeks to receive your book.  I waited 3 before emailing and was then told that it would take 4 to 6 weeks.  After that came and went, I emailed again and have not heard back.  They have no phone number.  They cannot provide a tracking number.  This company is a joke.  If you have a child who is very excited about showing off their creative side, please look elsewhere, because what you'll have is a very upset child who runs to the mailbox everyday after school, only to find that this company will take their money but could care less about a child's dreams.  This the first negative review that I have ever left.",1.0,Believe the Negative Hype!  Don't waste your money.,1396828800,"04 7, 2014",Toys_and_Games,0,month son complete submit book online   website FAQ section say take 2 3 week receive book   wait 3 emailing tell 4 6 week   come go email hear   phone number   provide tracking number   company joke   child excited show creative look upset child run mailbox everyday school find company money care child dream   negative review leave
{'$oid': '5a132831741a2384e87b9809'},A2GE4P7NE5RKEI,B000065CN6,"Melissa Tucker ""melastica""","[1, 1]","I love gold! Unfortunately, the item pictured here is not what you get if you order. I ordred 2 of these and, as you can see that Goldmember pictured above features the 'smoke and a pancake' accessory. Both of the ones I got feature a gold box with a key in it in his hand. Overall, it's still cool, but a little disappointing.",3.0,beware,1125014400,"08 26, 2005",Toys_and_Games,0,love gold unfortunately item picture order ordre 2 Goldmember picture feature smoke pancake accessory one get feature gold box key hand overall cool little disappointing
{'$oid': '5a13282f741a2384e87ad022'},AP71ZV5G2HOOM,B00004NKI7,Rue,"[0, 0]",I did not receive the CD that goes with the doll. What's the point in the doll without the song?,3.0,CD of the song that goes with doll,1292371200,"12 15, 2010",Toys_and_Games,0,receive CD go doll point doll song
{'$oid': '5a13282e741a2384e87a756a'},A33SHF46BPO85Z,B00000IZEL,Donna Sue,"[0, 0]","It was an okay game, but wasn't as good as I thought it would be. It wasn't hard to do.",3.0,Topple Game,1366934400,"04 26, 2013",Toys_and_Games,0,okay game good think hard
{'$oid': '5a132832741a2384e87bc019'},A3VPDFCXX7N4Q1,B00006IFJV,Kimplumpretty,"[0, 0]",First they said in the advertisement that the markers were Sanford Colorific Markers but they were Sanford Foohy markers. I tried them they were nothing like I wanted and the markers weren't even good color quality expect for the blue marker.,1.0,Wrong Ad For Lousy Markers,1324080000,"12 17, 2011",Toys_and_Games,0,say advertisement marker Sanford Colorific Markers Sanford Foohy marker try like want marker good color quality expect blue marker
{'$oid': '5a132832741a2384e87c103a'},A3OEMOMOBDWD81,B00008YSQ9,Melissa S.,"[13, 25]","We bought this playhouse for our two boys and immediately returned it.  The quality and durability of the plastic is just awful.  It is very cheap.  My son leaned up against the counter inside and the outside of the wall caved in.  Needless to say, my husband disassembled this and we took it back.  We spent an extra $100 and bought the Little Tikes ImagineSounds Playhouse.  It is 100% better and  my son just loves it.  The quality is so much better, and it is a much larger playhouse and the boys will be able to fit inside much longer than they would have with this one.  Just remember this:  If the price is cheap, the product probably is too!",1.0,"Junk, you get what you pay for!",1118188800,"06 8, 2005",Toys_and_Games,0,buy playhouse boy immediately return   quality durability plastic awful   cheap   son lean counter inside outside wall cave   needless husband disassemble take   spend extra $ 100 buy little Tikes ImagineSounds Playhouse   100 well   son love   quality well large playhouse boy able fit inside long   remember   price cheap product probably
{'$oid': '5a132831741a2384e87b7e48'},AUVDNDC9VVETS,B000062SPG,Darla Sather,"[0, 1]","I was very disappointed when I received this toy.  First of all, it weighs not even 1 pound.  For the amount of money I paid - it was NOT WORTH it AT ALL.",1.0,Pricy,1323648000,"12 12, 2011",Toys_and_Games,0,disappointed receive toy   weigh 1 pound   money pay worth
{'$oid': '5a13282c741a2384e87a0f52'},AWFGKCFUHGB6N,7293000014,Pete1027,"[0, 1]","I purchased the E-Sky model airplane flight simulator, and installed the software on my computer and even though it successfully(?) installed, it has a critical error which does not allow it to open at all.  I uninstalled and reinstalled it two times after this with the same result.  I even went to the website to see if there were any patches, or other customer feedback addressing the problem.  NOTHING. There is no hard copy information in the packaging for installing the software, but there is a video included on the disc to ""show"" you how.  The resolution on the video however is so poor that you can't read any of the writing in the examples to allow you to recognize the screens when you see them.  All of the help numbers involve toll calling an asian country.  I am hoping that the controller that came with the software will be usable with someone else's software so I can get something out of my purchase.",1.0,Very disappointed,1328572800,"02 7, 2012",Toys_and_Games,0,purchase E sky model airplane flight simulator instal software computer successfully instal critical error allow open   uninstalle reinstall time result   go website patch customer feedback address problem   hard copy information packaging instal software video include disc   resolution video poor read writing example allow recognize screen   help number involve toll call asian country   hope controller come software usable software purchase
{'$oid': '5a13282f741a2384e87ad74a'},A3JRWNN735Q2BS,B00004RFCH,Ontario Mom,"[0, 0]","I just purchased this item used as I was looking forward to having a mobile for our baby that was battery operated instead of wind-up. I could not seem to get it to spin, so I tried looking it up on the internet. I was shocked to find a recall notice that warned of a serious problem that can occur - the batteries can get hot and leak, risking chemical burns to the baby![...] Wow! I will probably just cut off the stars and give those to my son to play with. This has been a big waste of money on my part! This just shows how important it is to be careful about the products you choose for your baby, especially when buying used!",1.0,Recalled!,1125187200,"08 28, 2005",Toys_and_Games,0,purchase item look forward have mobile baby battery operate instead wind spin try look internet shocked find recall notice warn problem occur battery hot leak risk chemical burn baby wow probably cut star son play big waste money show important careful product choose baby especially buying
{'$oid': '5a132832741a2384e87bda0b'},A2Q5YKJN5SC92W,B00007GCYP,L. Allen,"[2, 2]",I bought this toy for a five year old.  The only problem with this toy is the butterfies all come out in about 10 seconds and then you have to take off the trunk and put the butterflies back in.  My grandaughter got tired of constantly picking up all the butterflies and reloading the trunk.  This would be a really fun toy if the butterflies didn't come out so fast.,2.0,Not much fun,1092614400,"08 16, 2004",Toys_and_Games,0,buy toy year old   problem toy butterfie come 10 second trunk butterfly   grandaughter get tired constantly pick butterfly reload trunk   fun toy butterfly come fast
{'$oid': '5a132833741a2384e87c69af'},A4CM12OCG0G3W,B0000DH5TR,danielle in brooklyn CT,"[4, 4]","i just want to point out that the seat is FLAT and HARD,it doesn't sit up very much and the strap is too small for a 2 month old. also my baby screams when he is in it, because it is very uncomfortable. i recomend the baby papasan bouncer or the swing version. actually or just about any bouncer. my baby has and likes: infant to toddler rocker, aquarium take along swing,  baby papasan seat, aquaruim bouncer PLEASE DONT BUY THIS IT IS VERY UNCOMFY FOR MY BABY AND EVERY BABY THAT HAS COME TO PLAY GROUP. DONT WASTE YOUR MONEY!",1.0,MY BABY HATES THIS,1136937600,"01 11, 2006",Toys_and_Games,0,want point seat flat hard sit strap small 2 month old baby scream uncomfortable recomend baby papasan bouncer swing version actually bouncer baby like infant toddler rocker aquarium swing   baby papasan seat aquaruim bouncer dont BUY uncomfy baby baby COME play GROUP dont WASTE money
{'$oid': '5a132830741a2384e87b3619'},A1GKQL8VWI4ZJ6,B00005BVRQ,Peter,"[2, 2]","It's a good toy, but it's pretty easy for kids to pinch themselves with it. It's a big, thin piece of vertical wood. If it falls on a little toe or finger, it can hurt a little bit. It'd be supereasy for another little foot to step on it. I don't see serious injuries, but either a horizontal design, a more stable base, or at least, rounder corners might avoid little scratches.",3.0,"Good toy, a little injury-prone.",1384300800,"11 13, 2013",Toys_and_Games,0,good toy pretty easy kid pinch big thin piece vertical wood fall little toe finger hurt little bit supereasy little foot step injury horizontal design stable base rounder corner avoid little scratch
{'$oid': '5a132831741a2384e87b7ff6'},A3LQ8GFWANHR1U,B000062SRQ,mommyof1,"[1, 4]",the peaces are so small they are not durable 3 of them broke 5 min after opening the package(my son is so care full with his stuff) do not by it it is a wast of money go buy another one.,1.0,bad bad bad bad,1320451200,"11 5, 2011",Toys_and_Games,0,peace small durable 3 break 5 min open package(my son care stuff wast money buy
{'$oid': '5a13282b741a2384e879c43f'},AFJH4N5J4WOQZ,0976990709,swordfish,"[0, 0]",I ordered this back in DEC. I still haven't gotten it! I sent them a message but no reply seems they are off the board? And no tracking info provided. I sent another message and requested my money back on my card!!!! ANd cancelled the order. Did not know it would take this long. ANd no information provided. Stay away from this company!!,1.0,NEVER RECIEVED!!!,1390176000,"01 20, 2014",Toys_and_Games,0,order DEC get send message reply board tracking info provide send message request money card cancel order know long information provide stay away company
{'$oid': '5a13282e741a2384e87a9cd5'},A1A7SAD4P38OQS,B00000JIVS,GA Girl,"[3, 4]","I bought this for my son to help him have a base for his multitude of Lego creations.  It worked great for that.  The nice thing is the size because its larger than the smaller bases.  What I do not agree with is the price - $7 for nothing but a 10x10 plate???  The big box stores are now selling plastic Lego cases to hold pieces and they come with this exact base for only $11.  Great product, but I don't recommend purchasing just this base because it's not worth $7 alone.  Save your money for something else.",3.0,"Great for Legos, not for the wallet",1350950400,"10 23, 2012",Toys_and_Games,0,buy son help base multitude Lego creation   work great   nice thing size large small basis   agree price $ 7 10x10 plate   big box store sell plastic Lego case hold piece come exact base $ 11   great product recommend purchase base worth $ 7   save money
{'$oid': '5a132833741a2384e87c2f88'},A2X4P8TVLFKUKM,B00009ILY2,CrystalnMichael,"[1, 1]","My son really wanted a space shuttle toy, but it had to have rocket boosters. This is the only one I could find that would make him happy. The suggested retail is a bit high, so I waited for it to go down in price.When he opened the gift he was so excited!!!! He loved it and played with the a lot. But it only took a few days before it started breaking. The rocket boosters broke first, then the satalite, then the doors to the spaceshuttle.In all fairness my son is 4, so maybe he was too young. I feel like if this is purchased for an older kid, it might be fine, but if it's purchased for a young kid and will get lots of playtime, expect it to break (fairly soon).Side note, even though many pieces have broken off, we still have it and my 2 year old now plays with it.",2.0,"Cool Toy, but expect it to break!",1385510400,"11 27, 2013",Toys_and_Games,0,son want space shuttle toy rocket booster find happy suggest retail bit high wait price open gift excited love play lot take day started break rocket booster break satalite door spaceshuttle fairness son 4 maybe young feel like purchase old kid fine purchase young kid lot playtime expect break fairly soon).side note piece break 2 year old play
{'$oid': '5a13282e741a2384e87a74fd'},A307921KZMTPZ4,B00000IZC9,Dan Henry,"[0, 0]",I was so excited to get this marble run for my child's fourth birthday. We already have a plastic marble run which he loves so I just knew he needed another. I looked at many types and went with this one because I thought the wood looked nice and it would hold up well. I bought it awhile before his birthday because I like to get gifts done ahead of time. His birthday came up and we gave him this present. It was by far his favorite gift to open and he coils to wait to build it. As soon as we could we started building and we kept having problems with the marble running thru the maze. I kept looking at the box and the wooden pieces to try and figure out what I was doing wrong. WeSet it all up the right way with the marble going thru the hole right but it just wouldn't consistently work. The time it took me to make it so that the holes lined up perfectly and then the marble still wouldn't hardly go thru. This was extremely disappointing to my child. I went on amazon to return this product and was told that the seller will not take it back because it has been past the return time frame. I could understand if it had been a super long time but it was a couple months because I had to wait for his birthday. I have always been impressed with amazon but definitely not this time.,1.0,Disappointed company wouldn't accept return. Product didn't work,1401926400,"06 5, 2014",Toys_and_Games,0,excited marble run child fourth birthday plastic marble run love know need look type go think wood look nice hold buy awhile birthday like gift ahead time birthday come give present far favorite gift open coil wait build soon start build keep have problem marble run maze keep look box wooden piece try figure wrong WeSet right way marble go hole right consistently work time take hole line perfectly marble hardly extremely disappointing child go amazon return product tell seller past return time frame understand super long time couple month wait birthday impress amazon definitely time
{'$oid': '5a132832741a2384e87c0e9f'},A1OIQJ6NXBE826,B00008YGBJ,"Chelsea Churro ""#1 Peacekeeper""","[2, 2]",This limo is boring and costs too much. It only has a F.M. radio and the bratz don't look good in it. The limo is not fun at all. If you want a limo you should buy my scene goes hollywood party limo because:A. it is biggerB. it only costs $40C. it is more funD. it looks betterF. you an recieve a free mp3 player with ahe coupon and $5,1.0,Don't waste your time!,1120694400,"07 7, 2005",Toys_and_Games,0,limo boring cost F.M. radio bratz look good limo fun want limo buy scene go hollywood party limo a. biggerb. cost $ 40c. fund. look betterf. recieve free mp3 player ahe coupon $ 5
{'$oid': '5a132833741a2384e87c21ab'},A1XTPDO1KMIZHH,B000096R0A,Concerned Mom,"[3, 6]","This tow truck is awful, one of the worst toys I have ever seen.  The truck comes apart too easily, and doesn't attach to the car (being towed) well.  All I hear from my son when he plays with this toy is , ""I need help!  I need help"" and I have to constantly put it back together again.  I am considering throwing it out.",1.0,Don't buy this,1124323200,"08 18, 2005",Toys_and_Games,0,tow truck awful bad toy see   truck come apart easily attach car tow   hear son play toy need help   need help constantly   consider throw
{'$oid': '5a132830741a2384e87b3619'},A1GKQL8VWI4ZJ6,B00005BVRQ,Peter,"[2, 2]","It's a good toy, but it's pretty easy for kids to pinch themselves with it. It's a big, thin piece of vertical wood. If it falls on a little toe or finger, it can hurt a little bit. It'd be supereasy for another little foot to step on it. I don't see serious injuries, but either a horizontal design, a more stable base, or at least, rounder corners might avoid little scratches.",3.0,"Good toy, a little injury-prone.",1384300800,"11 13, 2013",Toys_and_Games,0,good toy pretty easy kid pinch big thin piece vertical wood fall little toe finger hurt little bit supereasy little foot step injury horizontal design stable base rounder corner avoid little scratch
{'$oid': '5a13282e741a2384e87ac175'},A5E1QXTUPB5K5,B00002DHEV,paul,"[0, 0]",rip off I only got the console with no wires at all,1.0,dont,1404086400,"06 30, 2014",Toys_and_Games,0,rip get console wire
{'$oid': '5a13282f741a2384e87b03b5'},A31AGHD7JH76KT,B00004WKR9,trio-mom,"[3, 4]","The magnets are not big enough or strong enough for the size of the numeral. Slightly dissappointed.  I bought some letters from another company that were awesome, the magnets covered the entire back of each letter and they were perfect....might be Lakeshore Learning but I am not sure.",2.0,poor magnets,1355011200,"12 9, 2012",Toys_and_Games,0,magnet big strong size numeral slightly dissappointe   buy letter company awesome magnet cover entire letter perfect Lakeshore Learning sure
{'$oid': '5a13282e741a2384e87ac51f'},A36VNH49LL4QEO,B00002SWZZ,Kim,"[1, 3]",It mightve been ok if this was what I was looking for the title sais beanie buddy but I received the baby instead:(,1.0,Ehhhh,1319068800,"10 20, 2011",Toys_and_Games,0,ve ok look title sais beanie buddy receive baby instead
{'$oid': '5a132832741a2384e87bf40d'},A2CN5QZJBF4MUY,B00008J19V,AnnaB,"[1, 2]","These are not very authentic looking and will probably not pull off a good joke on someone, which is what I thought the whole purpose was.",3.0,Disappointed,1379808000,"09 22, 2013",Toys_and_Games,0,authentic looking probably pull good joke think purpose
{'$oid': '5a132833741a2384e87c4ec7'},AL7BH2KHUQAZ6,B00009ZKRO,Marilla Ochis,"[3, 3]","I got this puzzle for my twin three-year-olds, who are fascinated with outer space and planets.  They loved the puzzle, which is brightly-colored, shiny, and manageable for 3-4 year olds to do mostly on their own.  As with so many of the puzzles I've bought in the past year made by Melissa & Doug, however, the pieces started coming apart after just a few uses.  My kids are not hard on their puzzle pieces at all, we generally do them together, but the shiny top-surface of the pieces of this puzzle start separating on their own (""Mommy, what's wrong with this piece?"").  I glue them back together, let them dry, and then we can use the puzzle again, but it's really annoying.The same thing has happened with the frames of many of the Melissa & Doug wooden puzzles we have--the plywood border of the frame starts to separate from the base, and I have to glue them back together. Overall, these are decent, ultimately disposable puzzles--the floor puzzles are cheaply constructed, the cardboard pieces soon separate and curl.  The wooden ones feel like balsa wood, and the frames soon warp and separate. These puzzles don't have that great feel of real wood puzzles, and though I am one of the most sentimental parents in the world, I have no desire to put one of them aside into the kids' nostalgia childhood boxes; I don't even make the effort to hold onto them for my sister's kids or a friend's kids--the puzzles are out the door to the thrift shop the moment my kids outgrow them.The problem is, I don't see many options.  I'd pay more for puzzles that really held together, but I can't find any great-quality puzzles on Amazon and haven't looked in the really upscale toy/gift shops (regular neighborhood gift stores mainly carry Melissa & Doug).  Cheap puzzles are great, but when you want to give a special gift, or your kid really, really loves puzzles, or it's the activity you do together, hoping you're creating pleasant, life-long memories, or you just have younger kids and want the puzzles to last for them, you may want something nicer, even if it costs more.  Since Melissa & Doug seem to have cornered the jigsaw puzzle market, I hope they will create another sub-brand to advertise clearly, e.g., ""part of our most-durable Heirloom line"".",3.0,Great puzzle but pieces come apart,1346112000,"08 28, 2012",Toys_and_Games,0,get puzzle twin year old fascinated outer space planet   love puzzle brightly color shiny manageable 3 4 year old   puzzle buy past year Melissa Doug piece start come apart use   kid hard puzzle piece generally shiny surface piece puzzle start separate Mommy wrong piece   glue let dry use puzzle annoying thing happen frame Melissa Doug wooden puzzle plywood border frame start separate base glue overall decent ultimately disposable puzzle floor puzzle cheaply construct cardboard piece soon separate curl   wooden one feel like balsa wood frame soon warp separate puzzle great feel real wood puzzle sentimental parent world desire aside kid nostalgia childhood box effort hold sister kid friend kid puzzle door thrift shop moment kid outgrow problem option   pay puzzle hold find great quality puzzle Amazon look upscale toy gift shop regular neighborhood gift store mainly carry Melissa Doug   cheap puzzle great want special gift kid love puzzle activity hope create pleasant life long memory young kid want puzzle want nice cost   Melissa Doug corner jigsaw puzzle market hope create sub brand advertise clearly e.g. durable Heirloom line
{'$oid': '5a132832741a2384e87c0e47'},A19EXHV0P3GR8I,B00008XOG2,Charles Ray Thompson,"[0, 1]","Santa gave my little girl a Bratz RC Classic Cruiser for Christmas, this is one nice looking car, the radio and lights worked well, however the car was supposed to do another major function ""MOVE"". The car is supposed to be wireless remote, my 5 year old spent the whole day asking me why this thing wouldn't move with the remote control. Hopefully Santa's elves can get it fixed at the after Christmas workshop.",2.0,Christmas Disappointment,1135468800,"12 25, 2005",Toys_and_Games,0,Santa give little girl Bratz RC Classic Cruiser Christmas nice look car radio light work car suppose major function car suppose wireless remote 5 year old spend day ask thing remote control Hopefully Santa elf fix Christmas workshop
{'$oid': '5a13282b741a2384e879ac54'},A1J8DTD2A50A9T,0735335249,Melissa S.,"[0, 0]","These are great stickers for older toddlers who are into construction vehicles.  However, there are only 2-3 good-size construction vehicle stickers per page and the rest are tiny stickers, like construction cones, signs, etc. Note: These are actual stickers, NOT the re-usable kind that you can decorate pages with, remove and use again. This is not a &#34;sticker book&#34;, just a small book of sticker sheets.  Not really worth the price in my opinion, although my toddler loves them and they were under $10.",3.0,"Very Small, Only 2-3 Good Size Stickers Per Page",1400544000,"05 20, 2014",Toys_and_Games,0,great sticker old toddler construction vehicle   2 3 good size construction vehicle sticker page rest tiny sticker like construction cone sign etc note actual sticker usable kind decorate page remove use 34;sticker book&#34 small book sticker sheet   worth price opinion toddler love $ 10
{'$oid': '5a13282e741a2384e87a9b55'},A187WRTOZ9AQN7,B00000JIFG,dianna,"[0, 0]","It was nothing like I was expecting, just three pieces of cardboard and a dry erase marker, I was vert disapointed",1.0,Could have put this together myself,1393977600,"03 5, 2014",Toys_and_Games,0,like expect piece cardboard dry erase marker vert disapointe
{'$oid': '5a132834741a2384e87c6a00'},A335O0FIKMZJV,B0000DH5TR,"Melanie ""Brendan & Ethan's Mom""","[2, 2]","This bouncer worked great for us at picnics during the summer. The net kept our son safe from the bugs. The only downfalls are:*The noises sound a little weird. Not very comforting*The back is a little hard*My son slouched too far to the side when not in recline postitionOther than that, it was fine. We used it as a bassinet at my mother's house for a while. It folds nicely for storage and transporting.",3.0,Great for outdoors,1133222400,"11 29, 2005",Toys_and_Games,0,bouncer work great picnic summer net keep son safe bug downfall are:*the noise sound little weird comforting*the little hard*My son slouch far recline postitionother fine bassinet mother house fold nicely storage transporting
{'$oid': '5a132831741a2384e87b981c'},A2SYAJFTEIGOWF,B000065CRG,"kim ""kim""","[0, 0]","Table is great if you want to play with it for a few minutes with water and then don't care if all the water leaks out.  Also, ""showercap"" style cover blows off easily and doesn't keep rain out.  This table is perfect if you want to empty and refill sand and water with each use.",2.0,Terrible cover and leaky drain plugs,1313884800,"08 21, 2011",Toys_and_Games,0,table great want play minute water care water leak   showercap style cover blow easily rain   table perfect want refill sand water use
{'$oid': '5a132831741a2384e87bb9a6'},A2LLAGMXO83PF6,B0000696CO,"Scioto Water, Inc.","[0, 0]","Very Cheaply Made. Save your money and hold out for something with a higher quality. I wasn't expecting bells and whistles at that price, but it could have been better.",3.0,The Quality Matches the Price - LOW!,1374192000,"07 19, 2013",Toys_and_Games,0,cheaply save money hold high quality expect bell whistle price well
{'$oid': '5a132833741a2384e87c1a03'},A2VF6VK8P7UJVA,B000096QJQ,Frugalmomma,"[1, 1]","We haven't experienced poor quality with our set (yet) with the stickers peeling, but I was surprised that there weren't any sheets under the puzzle pieces that were full size copies of the completed puzzle. This is way too difficult for the average 3-year old to complete by himself. My boys (8 months and 3.5 years) had fun with me, the 3 yo learning about finding the right borders and assembling the borders first, the 8 month old content to sit by us and chew on the blocks.I grew up with a Winnie the Pooh block puzzle in the 80s that was 12 or 20 paper cubes inside 12 or 20 clear plastic cubes. My son still plays with that set at my grandmother's house. That one comes with a full-sized sheet of each completed puzzle for younger children. You pick which one you want, place the picture in the tray, and then assemble the puzzle on top of that.The least Melissa and Doug could do would be to link to a website or something where you can print these off. As we assemble the puzzles, I'm taking pictures with my phone to print so we can at least have something bigger than the tiny images on the BACK of the tray.Based on other reviews, I might Modge Podge the pieces when the kids are sleeping if the pictures start to peel.",3.0,"Needs ""cheat sheet"" for younger kids",1389052800,"01 7, 2014",Toys_and_Games,0,experience poor quality set sticker peel surprised sheet puzzle piece size copy complete puzzle way difficult average 3 year old complete boy 8 month 3.5 year fun 3 yo learn find right border assemble border 8 month old content sit chew block grow Winnie Pooh block puzzle 80 12 20 paper cube inside 12 20 clear plastic cube son play set grandmother house come sized sheet complete puzzle young child pick want place picture tray assemble puzzle Melissa Doug link website print assemble puzzle take picture phone print big tiny image tray base review Modge podge piece kid sleep picture start peel
{'$oid': '5a13282f741a2384e87b1368'},A1DBNHVO2HI81O,B000050GET,Zomus Prime,"[0, 0]","If you've seen a deck before, then you've seen this one!  It's a good deck, classic design and reliable cardstock-style paper, Bicycle knows how to make cards.  If you're looking for a simple but workable deck, here y'are!",3.0,Cards!,1370476800,"06 6, 2013",Toys_and_Games,0,see deck see   good deck classic design reliable cardstock style paper Bicycle know card   look simple workable deck y'are
{'$oid': '5a13282f741a2384e87ac9c4'},A34PKCKMX64PIH,B000038A9Y,"""akoslin""","[0, 2]","I'm so upset I didn't know Amazon was selling this kitty-kat for such a great price. Yep, I got my Supreme Cheetor somewhere else... for an unfair price...Supreme Cheetor is one helluva big feline. He's not your ordinary cat. What most attracted me about him was not his size but his beast mode electronic growl --- I LOVED IT!I shouldn't have bought this toy for one simple reason ----------I'm allergic to felines and you know what that means... I can't have cats but worst of all I can't marry a woman who loves cats! DARN! DARN! DARN!If you're gonna buy Cheetor then you must get it at Amazon 'cause you won't find a better price!",3.0,Don't try to pet this ---------------- KITTY!!!!!,1028419200,"08 4, 2002",Toys_and_Games,0,upset know Amazon sell kitty kat great price yep get Supreme Cheetor unfair price Supreme Cheetor helluva big feline ordinary cat attract size beast mode electronic growl love IT!I buy toy simple reason ----------I'm allergic feline know mean cat bad marry woman love cat DARN DARN DARN!If go to buy Cheetor Amazon 'cause will find well price
{'$oid': '5a132830741a2384e87b297e'},A86XZ1BP68V85,B00005BHK9,"Angel ""spotqueen""","[1, 4]","My son has to hit the drum pretty hard to get it to work.  He's interested for a bit, then he reaches for a book and wants me to read it to him instead.",3.0,My seven month old's like &quot;Whateva...&quot;,1070323200,"12 2, 2003",Toys_and_Games,0,son hit drum pretty hard work   interested bit reach book want read instead
