_id,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,category,class,clean_text
{'$oid': '5a13282b741a2384e879aca1'},AKCM1OITO4J82,0740323954,"Marciann Crain ""marci""","[0, 0]",Hard to figure out. I never used it. I did the code thing. Then it was like for a teacher to student.,2.0,Sad,1393027200,"02 22, 2014",Toys_and_Games,0,hard figure code thing like teacher student
{'$oid': '5a13282b741a2384e879aca2'},AXJ802BEXVTZ,0740322818,3girls2cats1dog,"[1, 2]","When answering a 3 digit multiplication problem (3 on top & on bottom) or long division, it takes much longer to do when you have to click on & enter each digit in each block.  I like Teaching Textbooks Math better.  We like everything else SOS has, but the MATH needs less detailed answer blocks - just the answers are necessary (they have to use a scratch paper anyway).",3.0,Each digit in each block can get tedious,1362096000,"03 1, 2013",Toys_and_Games,0,answer 3 digit multiplication problem 3 long division take long click enter digit block   like teach textbook math well   like SOS MATH need detailed answer block answer necessary use scratch paper
{'$oid': '5a13282b741a2384e879aca3'},A1SZ6PIOLL9IRC,0740326856,Sonja Staton,"[0, 0]","I wasn't sure how to make it work. Should have clearer instructions. I installed it, and even found a sample lesson. However I didn't find the placement testing part. As much as I loved SOS, I didn't end up getting it because I wanted to see if he would be better off with all 5th grade materials or if he could do higher in some subjects.",3.0,For my 5th grader,1369612800,"05 27, 2013",Toys_and_Games,0,sure work clear instruction instal find sample lesson find placement testing love SOS end get want well 5th grade material high subject
{'$oid': '5a13282b741a2384e879acac'},A1CV2RF4ZG2WLU,074242720X,"Julie Ann ""Julie Ann""","[3, 3]","the idea is a good one, as many of our students need the tactile stimulation to support their learning.  but the letter cards are not well made and some of the letters were not glued on well and promptly fell off.",2.0,tactile letter kit,1378771200,"09 10, 2013",Toys_and_Games,0,idea good student need tactile stimulation support learning   letter card letter glue promptly fall
{'$oid': '5a13282b741a2384e879acad'},AEMLHFREUCW1I,074242720X,Kapeka Forges,"[0, 1]","We just recieved the tactile letters in the mail. I was a little stumped, I guess they were smaller and thinner than I had imagined. I guess I had read the description and dimensions wrong, but for the amount you pay versus the other brands cost, they are worth what your paying for.",3.0,TactileLetters,1366934400,"04 26, 2013",Toys_and_Games,0,recieve tactile letter mail little stumped guess small thin imagine guess read description dimension wrong pay versus brand cost worth pay
{'$oid': '5a13282b741a2384e879acb7'},APCTO23X55D5A,074242720X,Sherry,"[1, 1]","I bought these to use at home with my son. The price was great compared to other tactile letters. The quality of the card itself is fine, but the sand on them comes off very easily. It's a mess every time we get them out. More sand comes off every time we use them. They work okay for us, but I don't think they'd hold up well in a classroom.",3.0,"So-So, Okay",1351296000,"10 27, 2012",Toys_and_Games,0,buy use home son price great compare tactile letter quality card fine sand come easily mess time sand come time use work okay think hold classroom
{'$oid': '5a13282b741a2384e879acb8'},A1TZ9IP3JN86LV,074242720X,Stay at home mom to three toddlers,"[2, 3]",These are great tactile letters for learning the alphabet. They are made out of cardstock so they bend very easily. These are good for mommy and me learning time not independent play. You cannot beat the price on these... The school supply store was charging $10 for just the uppercase letters.,3.0,These are cardstock cards,1263686400,"01 17, 2010",Toys_and_Games,0,great tactile letter learn alphabet cardstock bend easily good mommy learn time independent play beat price school supply store charge $ 10 uppercase letter
{'$oid': '5a13282b741a2384e879acba'},A1H88ECRPIXAUL,074242720X,William Ericson-neilsen,"[4, 4]","This item was not at all as described. It was two sets of lowercase letters, not both upper and lowercase as described. Also the letters were white not blue.",1.0,Not as described!,1374019200,"07 17, 2013",Toys_and_Games,0,item describe set lowercase letter upper lowercase describe letter white blue
{'$oid': '5a13282b741a2384e879acb9'},A4LO65NR4EFFT,074242720X,TheBiz,"[1, 2]",As a montessori teacher I was looking for something that would be a cheaper option to the sandpaper letters. These are just ok. They are a little smaller than I was hoping for and when I got the package it was so full of sand. We've been using them and some of the &#34;sand&#34; has been coming off but it seems like it's getting better. I think it was just the loose sand from when it was made and than shipped.,3.0,It's OK,1358208000,"01 15, 2013",Toys_and_Games,0,montessori teacher look cheap option sandpaper letter ok little small hope get package sand 34;sand&#34 come like get well think loose sand ship
{'$oid': '5a13282b741a2384e879acc0'},A17NYSZ5P23I4D,0756032679,"Sam SAM ""Sam""","[0, 1]","This product is available in the same name ""Physical Science in Action: Sound DVD"" with a different price, search properly and compare the prices before you take a decision",1.0,"Same Product - Multiple Names , different Prices",1343606400,"07 30, 2012",Toys_and_Games,0,product available Physical Science Action sound DVD different price search properly compare price decision
{'$oid': '5a13282b741a2384e879acc1'},A17NYSZ5P23I4D,0756032709,"Sam SAM ""Sam""","[0, 2]",Different Names for the same product and different prices. Ensure before you orderPhotosynthesis (2000)Plant Life in Action: Photosynthesis DVD,1.0,"Same Product - Multiple Names , different Prices",1350950400,"10 23, 2012",Toys_and_Games,0,different name product different price ensure orderphotosynthesis 2000)plant life action photosynthesis dvd
{'$oid': '5a13282b741a2384e879acc3'},A17NYSZ5P23I4D,0756032806,"Sam SAM ""Sam""","[0, 0]",This Product Magnetism DVD is available with another name Physical Science in Action: Magnetism DVD - Ensure the prices before you buy the cheaper one,1.0,"Same Product - Multiple Names , different Prices",1343606400,"07 30, 2012",Toys_and_Games,0,Product Magnetism dvd available Physical Science Action Magnetism dvd ensure price buy cheap
{'$oid': '5a13282b741a2384e879accc'},A3K701PH2B7E2L,076079412X,Diana Valentine,"[0, 0]","Was really looking for the cards to be with a box set. Was told that it said in small print that the cards were not there, but sent as a gift and now have to re-buy this with the card included. It got there fast and good shape but missing the important part.Thanks.Buy have to buy this again &#128533;",2.0,Had no cards,1395187200,"03 19, 2014",Toys_and_Games,0,look card box set tell say small print card send gift buy card include get fast good shape miss important thank buy buy 128533
{'$oid': '5a13282b741a2384e879accd'},A24W8BYOFNO0CQ,076079376X,Paul Forgey,"[3, 3]","Instructions are very vague and leave many important intermediate steps out, leaving the builder to guess how the paper was to be folded or which parts glue to where.Mfg age recommendation is 6 and up. No 6 year old would be able to do this without the grownup scratching their head trying to figure out how it goes together.",2.0,hours of frustration,1380931200,"10 5, 2013",Toys_and_Games,0,instruction vague leave important intermediate step leave builder guess paper fold part glue Mfg age recommendation 6 6 year old able grownup scratch head try figure go
{'$oid': '5a13282b741a2384e879acd0'},A1JAC7SDV37TEU,0762413263,"Richard H. Rosenblatt ""Tatum""","[2, 2]","Did research on Robotix products and thought I could pick some up on Amazon.  Saw this product, and as listed in the Robotix catalog is supposed to come with a large bag of parts.  So when I saw the price I thought it was a real bargain. But when it was received, in fact it was just the book -- no parts.  When I called the Robotix company to tell them the story I got the real deal: ends up that in fact there is only ONE distributor of Robotix items -- Robotix itself.  Any other time you see them for sale -- like at Amazon -- it's either a re-sale, something is missing, or the company selling will be ""suddenly out of stock"" and then they will steer you towards a similar item, but not genuine Robotix.  So, yes, this was listed under BOOKS, but as sold by Robotix it was *supposed* to be more.  So while not entirely a cheat, this sale was not entirely on the level, either.",3.0,not entirely as described,1285545600,"09 27, 2010",Toys_and_Games,0,research Robotix product think pick Amazon   see product list Robotix catalog suppose come large bag part   see price think real bargain receive fact book part   call Robotix company tell story get real deal end fact distributor Robotix item robotix   time sale like Amazon sale miss company selling suddenly stock steer similar item genuine Robotix   yes list book sell Robotix suppose   entirely cheat sale entirely level
{'$oid': '5a13282b741a2384e879acd9'},A295J1SX5Q0GDX,0764929089,Carol Kurtzweil,"[2, 2]",Positive:  Colors were true to photo and of good quality.Con: (this was a biggie)  The cardboard layers were delaminating and splitting.  Puzzle was abandoned due to poor quality before it was complete.  This really took the joy out of it.Puzzles by other companies (Pomegranite and Ravensburger) have been better quality.May order from this manufacturer again hoping that this was a 'fluke',3.0,Spltting cardboard pieces,1351123200,"10 25, 2012",Toys_and_Games,0,positive   color true photo good quality con biggie   cardboard layer delaminate splitting   Puzzle abandon poor quality complete   take joy puzzle company Pomegranite Ravensburger well quality order manufacturer hope fluke
{'$oid': '5a13282b741a2384e879acfe'},A1CQQNZVWXDI31,0764945467,Christopher W Wells,"[6, 6]","Harper's illustrations are detailed and beautiful in their simplistic design. Lots of clear lines and detail with a good mix of open space. This is the second puzzle i've bought with his designs and I couldnt be happier with how they look.The puzzle quality on the other hand left a lot to be desired. The pieces are cut with such small margins that when i received the puzzle many of the pieces had ""appendages"" that had broken off. This leave holes between the pieces and makes it really difficult to a) find the right piece match & b) get the pieces to stay together.I'd be okay with a couple here and there, but i've counted a couple dozen so far. Bottom line: Great illustration, terrible quality. Maybe wait for Harper to use someone else besides Pomegranate.",3.0,"Great illustration, bad puzzle",1328400000,"02 5, 2012",Toys_and_Games,0,harper illustration detailed beautiful simplistic design lot clear line detail good mix open space second puzzle buy design not happy look puzzle quality hand leave lot desire piece cut small margin receive puzzle piece appendage break leave hole piece make difficult find right piece match b piece stay i'd okay couple count couple dozen far line great illustration terrible quality maybe wait Harper use Pomegranate
{'$oid': '5a13282b741a2384e879ad07'},A21SYH2F4X527W,0764945467,Morsell,"[5, 8]","This is the only puzzle I've ever given up on!  Once we finished about three quarters of it, the blue background made it difficult, having to try hundreds of pieces for each spot because there is no variation in the color, but the real difficulty came when we realized that there was not just one piece for each spot - multiple pieces could fit.  We got to the point of having an open spot, but not a single remaining piece could fill it.  This meant that incorrect pieces were snugly and perfectly fit somewhere else.Pomegranate Puzzles did a terrible job when they cut this puzzle!",2.0,"Love Charley Harper, but this is poorly designed puzzle.",1263168000,"01 11, 2010",Toys_and_Games,0,puzzle give   finish quarter blue background difficult have try hundred piece spot variation color real difficulty come realize piece spot multiple piece fit   get point have open spot single remain piece fill   mean incorrect piece snugly perfectly fit Pomegranate Puzzles terrible job cut puzzle
{'$oid': '5a13282b741a2384e879ad0e'},A1TYYCOA9WRNYC,076494617X,Mahonri Manjarrez,"[0, 0]","I thought this would be the culminating puzzle in my collection, and it wasn't. The quality of the pieces is poor. Buffalo makes the sturdiest puzzles and this was very disappointing.",2.0,Disappointed...,1321056000,"11 12, 2011",Toys_and_Games,0,think culminate puzzle collection quality piece poor Buffalo make sturdy puzzle disappointing
{'$oid': '5a13282b741a2384e879ad1e'},A2XSX9E6R5IY42,0764954148,Yvonne,"[3, 3]","This puzzle is a panoramic puzzle measuring 32.5 inches in width and 16.25 inches in height. I would say that it took me, alone, about 12-15 hours to complete the puzzle. The pieces are thick, but small, and do not fit together very well. The picture side is finished in a nice matte so that it is easy to see the color on the pieces from any angle. Compared to White Mountain Puzzles and Ravensburger, I am not impressed with Pomegranate. While I do like the matte finish quite a bit, I don't like the size and shape of the pieces and the overall size of the puzzle. I would buy from Pomegranate again if I found a puzzle that I really liked and if it was also a non-standard shape.Pros:- colors are true to the picture- matte finish on colored side makes it easy to pick out pieces without having to be straight above them- panorama shape makes for an interesting and different shape particularly if you hang your puzzlesCons:- I didn't like the picture as much once I got to see all the detail- pieces are small and make a small overall puzzle- pieces are standard shape which make putting it together boring AND, most importantly, pieces can be put in the wrong placeI will try to add a picture of my finished puzzle.",3.0,"Small for 1,000 piece puzzle",1345161600,"08 17, 2012",Toys_and_Games,0,puzzle panoramic puzzle measure 32.5 inch width 16.25 inch height take 12 15 hour complete puzzle piece thick small fit picture finish nice matte easy color piece angle compare White Mountain Puzzles Ravensburger impressed Pomegranate like matte finish bit like size shape piece overall size puzzle buy Pomegranate find puzzle like non standard shape Pros:- color true picture- matte finish colored make easy pick piece have straight them- panorama shape make interesting different shape particularly hang puzzlesCons:- like picture get detail- piece small small overall puzzle- piece standard shape put bore importantly piece wrong placeI try add picture finished puzzle
{'$oid': '5a13282b741a2384e879ad5e'},AYVLVSQQEDGXL,0764958070,Kicks,"[4, 4]","This is a great puzzle, but when I completed it, I was sad to find that two pieces are missing, and there was one extra piece that was a duplicate. I am certain the two missing pieces were not lost while I was completing the puzzle. The presence of the duplicate piece shows the makers of this (otherwise fantastic) puzzle need better quality control.",3.0,Missing and Extra Pieces,1343692800,"07 31, 2012",Toys_and_Games,0,great puzzle complete sad find piece miss extra piece duplicate certain miss piece lose complete puzzle presence duplicate piece show maker fantastic puzzle need well quality control
{'$oid': '5a13282b741a2384e879ad5f'},A2LKZ60XFBR138,0764958070,Melissa M. Burke,"[0, 0]",We like the puzzle but  will be giving up soon because not sure if we can finish it with the pieces that it came with.,3.0,Puzzle is defective - Has some duplicate pieces and may be missing some pieces,1374192000,"07 19, 2013",Toys_and_Games,0,like puzzle   give soon sure finish piece come
{'$oid': '5a13282b741a2384e879ad82'},A1A2AUSNGKTHCH,0764959875,George K Prometheus,"[0, 0]","I adore Pomegrante puzzles and have been buying and assemblying them for a couple of years.  They are challenging and beautiful art.  This one too is lovely to look at but impossible to put together.  Especially when I got to the upper right hand corner with all that dark green trees.  I had pieces left over that would not fit anywhere and gaping holes.  I normally pass these puzzles on to friends, but this one I think I'll just toss out.",2.0,What's Wrong with This Puzzle?,1322438400,"11 28, 2011",Toys_and_Games,0,adore Pomegrante puzzle buy assemblye couple year   challenge beautiful art   lovely look impossible   especially get upper right hand corner dark green tree   piece leave fit gape hole   normally pass puzzle friend think toss
{'$oid': '5a13282b741a2384e879ad86'},A3C88UGCRQI6P5,0764961934,"J. Trull ""abby""","[0, 0]","I LOVE puzzles.  This one was a real challenge.  The ceiling was the most difficult.  I managed to almost complete it but in the end there were 3 pieces that should have gone in the 3 open spots but didn't fit.  I scanned the puzzle over and over to see if I had misaligned any of the brick- like pieces that were part of the ceiling but they all aligned perfectly.  Most disappointing. I should have sent it back but didn't want to bother.  Maybe someone else had a better experience.  I hope so, cause it is a cool picture and I like Edward Gorey.",1.0,Bummer,1360368000,"02 9, 2013",Toys_and_Games,0,love puzzle   real challenge   ceiling difficult   manage complete end 3 piece go 3 open spot fit   scan puzzle misalign brick- like piece ceiling align perfectly   disappointing send want bother   maybe well experience   hope cause cool picture like Edward Gorey
{'$oid': '5a13282b741a2384e879ad8a'},A1X0UC7N3OCBT5,0764961942,jill Tallmer,"[0, 0]",Completing this felt like drudgery at times. Large section of undistinguished reddish brown. The picture itself is lovely. I would prefer a shiny surface.,3.0,Colors are murky and pieces can fit in more than one place,1396915200,"04 8, 2014",Toys_and_Games,0,complete feel like drudgery time large section undistinguished reddish brown picture lovely prefer shiny surface
{'$oid': '5a13282b741a2384e879adb0'},A1L6DQ25OGHF5X,078343183X,Grandma,"[1, 3]","I had hoped to gift this puzzle to my grandson, but found that pieces don't interlock well so assembling it is frustrating.  Also, some pieces falsely interlock. The puzzle is a great idea: I love having separate countries as separate pieces, so I hope the creators will make improvements and again offer the puzzle. This one however, I'll discard.",2.0,a disappointment,1319068800,"10 20, 2011",Toys_and_Games,0,hope gift puzzle grandson find piece interlock assemble frustrating   piece falsely interlock puzzle great idea love have separate country separate piece hope creator improvement offer puzzle discard
{'$oid': '5a13282b741a2384e879adb7'},A129X4YJ3MBTUB,0783433999,Alisha Oakes,"[0, 0]","I guess I should have paid more attention to the dimensions of the product before buying it. I purchased the Hugg A Mars just like this and it was 3 times the size of this one, and for only $3 more. I am disappointed because I wanted the Moon to be a large as the Mars one is. Definitely not worth $10, in my opinion. Yes, it fits in my son's hands, but it's so small you cannot read any of the details.",2.0,Too small.,1389657600,"01 14, 2014",Toys_and_Games,0,guess pay attention dimension product buy purchase Hugg Mars like 3 time size $ 3 disappointed want Moon large Mars definitely worth $ 10 opinion yes fit son hand small read detail
{'$oid': '5a13282b741a2384e879adb8'},A2HBXHM2O4EVGS,078343183X,WebAlien,"[3, 4]","I bought this puzzle so I could assemble it with my 5-year old son. We love the concept of country-shaped pieces, but putting the actual puzzle together is a never ending challenge. We followed the instructions to start from the borders, followed by the oceans and finally the countries, but because the pieces don't interlock, it becomes increasingly frustrating to keep the puzzle together. I got to the point of gluing some regions to keep them in place, but anyone who's ever tried to glue a puzzle while assembling it knows that's a terrible idea. After several months, I gave up and threw the whole thing in the trash. Hopefully someone will reevaluate this product and make it more durable, because I'm willing to invest a little more on something that will actually work as it is intended.",2.0,Not durable,1345248000,"08 18, 2012",Toys_and_Games,0,buy puzzle assemble 5 year old son love concept country shape piece put actual puzzle end challenge follow instruction start border follow ocean finally country piece interlock increasingly frustrating puzzle get point glue region place try glue puzzle assemble know terrible idea month give throw thing trash hopefully reevaluate product durable willing invest little actually work intend
{'$oid': '5a13282b741a2384e879adbf'},A3AZC8X0K1ID62,0783433999,T. M. Sowell,"[2, 2]",I should have looked at the size dimensions closer.  It is not much larger than a softball.  Makes reading the various moon sites hard to read. Great for throwing at family members/guests though.,3.0,Soft ball size pillow ball,1346025600,"08 27, 2012",Toys_and_Games,0,look size dimension close   large softball   make read moon site hard read great throw family member guest
{'$oid': '5a13282b741a2384e879adc1'},A3NOBH42C7UI5M,078539950X,"Amazon Customer ""kepela""","[0, 3]","We enjoy reading the book together, but I can't wait for the batteries to go dead. It's so frustrating to try to read the book with the baby constantly pushing the buttons to play the music. We almost have to fight to get the correct buttons pushed to match the story, because he's so busy with the music buttons he doesn't care about the story. Maybe if you have a quieter baby that enjoys sitting and listening, this might be a better match; but my baby is constantly on the move and it's hard enough to keep him interested in a story without the distraction.",3.0,"The book is cute, could have done without the sound",1225411200,"10 31, 2008",Toys_and_Games,0,enjoy read book wait battery dead frustrating try read book baby constantly push button play music fight correct button push match story busy music button care story maybe quiet baby enjoy sit listen well match baby constantly hard interested story distraction
{'$oid': '5a13282b741a2384e879adc8'},A1579IT1CZYL41,0786904178,"John McDonald ""florida gypsy""","[0, 4]",A world in which rogues are the predominant class can be fun but not at the expense of other classes.  In less you like troups made up of rogues and warriors almost exclusively - this is not the RPG for you.,3.0,Something Missing,1239321600,"04 10, 2009",Toys_and_Games,0,world rogue predominant class fun expense class   like troup rogue warrior exclusively rpg
{'$oid': '5a13282b741a2384e879adc9'},A9998RE3AEA95,0786904178,Alex,"[0, 8]","Although I am very glad at the fact that WOTC is renewing this long-forgotten setting, I find it hard to believe that someone will become interested in a world centered on the actions of two people. If you want to  buy this, I advise you to rather read the original books and come up with  your own setting in likeness of this one.",3.0,Absurd,946857600,"01 3, 2000",Toys_and_Games,0,glad fact WOTC renew long forget setting find hard believe interested world center action people want   buy advise read original book come   setting likeness
{'$oid': '5a13282b741a2384e879add2'},A1L8IP4GA5TWTR,0786934093,joseph  johnson,"[0, 1]","We bought this for x-mas but it was seemingly USED and didn't have the character sheets, the advanced rulebook,and the first adventure book advertized on the box. pieces had come from various different sets. set is USELESS as is DO NOT PURCHASE!!!",1.0,doesn't have all items it advertizes on box,1387929600,"12 25, 2013",Toys_and_Games,0,buy x mas seemingly character sheet advanced rulebook adventure book advertize box piece come different set set useless purchase
{'$oid': '5a13282b741a2384e879add3'},A31HNCKFVKGBAQ,0786934093,"Gravy229 ""dsiets""","[34, 36]","I have this game.  Just got done playing it w/ my nephew.  I have not played D&D; since late 80's but picked up the ""new"" basic set on a whim because it had been a long time.After using the quick start manual, my nephew's first question was ""where did you get this game""? because it was fun.This Basic Set has its limits, but it was a good refresher and easy to get back in the game w/ a new player.I hope this review helps because one reviewer rates the game w/o even mentioning anything about the product or game play.",3.0,Not bad,1103587200,"12 21, 2004",Toys_and_Games,0,game   get play w/ nephew   play d&d late 80 pick new basic set whim long time quick start manual nephew question game fun Basic Set limit good refresher easy game w/ new player hope review help reviewer rate game w/o mention product game play
{'$oid': '5a13282b741a2384e879addb'},A1M8ASN9SIMKW2,0786935006,"Amazon Customer ""phantoms_fury""","[5, 12]","I give this three stars because of the packaging isn't as good as the packaging for the previously Entry Pack.  Also, the stat cards for these minis are easier to read and the quality is okay.  The rulebook is a must have because it has the updates to the Miniatures Handbook.  I haven't played the game yet but it looks easy to play.",3.0,Packaging could better...,1114732800,"04 29, 2005",Toys_and_Games,0,star packaging good packaging previously Entry Pack   stat card mini easy read quality okay   rulebook update Miniatures Handbook   play game look easy play
{'$oid': '5a13282b741a2384e879adde'},A3OAQCW5H13385,0786935146,Bobby R. Miller,"[7, 8]","The beholder is truly spectacular and several other miniatures in this set are ""must haves"" for any collection but distribute across Rare, Uncommon, and Common is even worse than earlier sets.I look at these mainly through the eyes of RPG so if you play the miniatures warband games with these you may like this set better than I do.  Alone this set is great, I like the Grell, the Couatl, Centaur Hero, and Flind Captain for their workmanship and variety they add to the game.  The Uncommons are all interesting and appear in the distribution just about right.Taken as a whole with what has already been released I get the feeling of Deja Vu.  Again the number of dwarves available has increased with 4 more selections in this set while other player character races are only slightly represented.  Mages and priests are present but still only add a few to your collection.  While the Blue Dragon is large, as are several of the Rares and Commons, most of the dragons and large creatures represented are smaller that life when set in front of your party's miniatures.The reason I only gave this set 3 stars is the distribution with continues to get worse with each set.  The number of commons has fallen to 12 but they continue to make up 1/2 of a box.  Rares have increased to 24 so you have to have perfect distribution to make get a full set out of two cases (doesn't happen) and you end up with 8 of each common (funny, THEY are perfectly distributed over 2 cases).  It's getting where I don't care if I get all of the miniatures, I'll just pick out a few that I like and get them on ebay.Over All: Very Good.  Excellent construction and paint, Out of 2 cases I did not have any damaged or deficient pieces as I had in earlier sets.  Would be happier if the commons were really the foes we commonly find in higher numbers and we didn't have to buy so many of them to get the better, rare, pieces.",3.0,"Some Very nice minitures, but most are mundane",1112659200,"04 5, 2005",Toys_and_Games,0,beholder truly spectacular miniature set have collection distribute Rare uncommon Common bad early set look mainly eye rpg play miniature warband game like set well   set great like Grell Couatl Centaur Hero Flind Captain workmanship variety add game   Uncommons interesting appear distribution right take release feeling Deja Vu   number dwarf available increase 4 selection set player character race slightly represent   mage priest present add collection   Blue Dragon large Rares Commons dragon large creature represent small life set party miniature reason give set 3 star distribution continue bad set   number common fall 12 continue 1/2 box   rare increase 24 perfect distribution set case happen end 8 common funny perfectly distribute 2 case   get care miniature pick like ebay good   excellent construction paint 2 case damage deficient piece early set   happy common foe commonly find high number buy well rare piece
{'$oid': '5a13282b741a2384e879ade1'},A1M7KVT0FZFHQO,0786935146,J. Dye,"[2, 3]","The new DeathKnell miniatures are extremely detailed.  There are 60 miniatures to a set.  The majority of the set are finely detailed. This series has a variety of character classes.  The mini's I enjoyed were the Dwarf Artificer the detail is exquisite.  The Beholder rare mini blew me away, along with the Grell mini. The miniature settings range from Temple of Elemental Evil to The new Ebberon setting. I would like to have seen more undead minis. The undead mini's I noticed in the set was a dwarf skeletal, and a hobgoblin zombie, again great detail. I could do without most of the rares in this series.  I noticed a rare samari dwarf.  Nothing rare about that mini. I agree with some in their reviews that if you were to buy a case of these boosters, it's very doubtful, and unlikely that you will get a set.  I would just buy a case of these then hit ebay up for the ones you are missing to complete your set.",3.0,The Best I've Seen...Some What,1115596800,"05 9, 2005",Toys_and_Games,0,new DeathKnell miniature extremely detailed   60 miniature set   majority set finely detailed series variety character class   mini enjoy Dwarf Artificer detail exquisite   Beholder rare mini blow away Grell mini miniature setting range Temple Elemental Evil new Ebberon setting like see undead mini undead mini notice set dwarf skeletal hobgoblin zombie great detail rare series   notice rare samari dwarf   rare mini agree review buy case booster doubtful unlikely set   buy case hit ebay one miss complete set
{'$oid': '5a13282b741a2384e879ade5'},A1K8WTPEEZGKMA,0786936657,crood-dood,"[1, 1]","I ordered this pack from Amazon last week.  When the package arrived and I opened it, the figures did not match the cards.  I was very disapointed so I contacted the seller.  They told me that all packages are factory sealed and I would need to contact the manufacturer.  I cannot say for sure whether or not I will get a replacement.Aside, from this issue, the miniatures and game are very fun and I would recommend them.",1.0,disapointed,1338854400,"06 5, 2012",Toys_and_Games,0,order pack Amazon week   package arrive open figure match card   disapointed contact seller   tell package factory seal need contact manufacturer   sure replacement aside issue miniature game fun recommend
{'$oid': '5a13282b741a2384e879ade7'},ABBBT8J6ENGBJ,0786936657,heroscaper,"[1, 1]","as with most star wars miniatures sets, you dont really know what your gonna get, its like buying cards, when i got this i ended up with three dobles, but thats me. yours could be different. if your new to star wars miniatures than be careful how much you spend, you could end up with all doubles or maybe get the jackpot and get vader or something.",3.0,unpredictable,1360540800,"02 11, 2013",Toys_and_Games,0,star war miniature set not know go to like buying card get end doble s different new star war miniature careful spend end double maybe jackpot vader
{'$oid': '5a13282b741a2384e879adf8'},A2FU6N6HNUPHX5,0786939443,Mark Russell,"[6, 7]",I recently bought this game because I wanted to get into D&D and thought this would be a good place to start.  It is okay if you have never played before and want to learn alittle bit on how to play dnd but you have to use premade characters and the adventure is short and not that great.  I bought the three core rulebooks last night so I could get me and a couple other people into it more and have more fun with it.  All together I would recommend anyone that has never played and wants to play to pick this game up.  You get some cool miniatures and almost a full set of dice.,3.0,"okay, then it's over",1187049600,"08 14, 2007",Toys_and_Games,0,recently buy game want D&D think good place start   okay play want learn alittle bit play dnd use premade character adventure short great   buy core rulebook night couple people fun   recommend play want play pick game   cool miniature set dice
{'$oid': '5a13282b741a2384e879adfc'},A1SRK83YLTCRUD,0786939443,"Steve ""Citizen Drow""","[9, 21]","If you're into playing with minis and want a starter game set then ""yes"" this would make an ok buy. If you want a basic set of D&D 3.5 introductory rules, you are better off purchasing the previous version of the Basic Game. This set is similar to the 3.0 boxed set version (pre made characters and no rules on creating your own), except that the 3.0 seemed to be geared more towards role-playing than miniature gaming.",1.0,Waste of money,1158969600,"09 23, 2006",Toys_and_Games,0,play mini want starter game set yes ok buy want basic set D&D 3.5 introductory rule well purchase previous version Basic Game set similar 3.0 box set version pre character rule create 3.0 gear role playing miniature gaming
{'$oid': '5a13282b741a2384e879ae07'},A2T8F57N80JMLE,0786941006,zwian,"[4, 5]","the product description is WRONG!  it says there are 10 figures/mini's in this box.  there are only 7, and they are all horribly bent and misshapen.  5 our of the seven mini's i got were so so bent they hardly stood up at all.  I also received a tie fighter with the pack i bought and it is so bent up and warped that i could hardly even tell what it was supposed to be.  NOT worth 21 dollars.  you would probably be better off getting ships from the star wars titanium cast series, although are they significantly more expensive.",2.0,misleading product description,1294963200,"01 14, 2011",Toys_and_Games,0,product description wrong   say 10 figure mini box   7 horribly bent misshapen   5 seven mini get bent hardly stand   receive tie fighter pack buy bent warp hardly tell suppose   worth 21 dollar   probably well get ship star war titanium cast series significantly expensive
{'$oid': '5a13282b741a2384e879ae08'},ADHE80P986CTS,0786941014,"Christian P. Mercer ""Chris""","[0, 0]","Miniatures are poorly scaled and made from flimsy and bendable materials that hurt the detailing and dont hold the shape of the ship portrayed ( bent wings, bent weapon mounts etc etc), the rules are simplistic, dumbed down and un-imaginative, I expected better. About the only thing I like is the Super-Star Destroyer Executor miniature...everything else is very shoddy. Good thing I got this with a free gift card from my job or I would feel even more gipped. IF you want to wargame starship battles buy something else, I would have rated it lower than 1 star but you cannot. Just reinforces my opinion that IP owners have no clue on how to cater to the wargaming market, whether Star WArs, Star Trek or Battlestar Galactica all the rules and miniatures put out by the licensed producers just SUCK and as long as the people who are pirating genre's and producing unlicensed games and miniatures know more and better how to do a good game system and make authentic miniatures the licensed producers are always gonna take it in the posterior over their lackluster sales...I think that is justice. In other words do a good job or lose your market share to someone who will.",1.0,Awful execution of a great idea and material,1404172800,"07 1, 2014",Toys_and_Games,0,miniature poorly scale flimsy bendable material hurt detailing not hold shape ship portray bent wing bent weapon mount etc etc rule simplistic dumbe un imaginative expect well thing like Super Star Destroyer Executor miniature shoddy good thing get free gift card job feel gipped want wargame starship battle buy rate low 1 star reinforce opinion ip owner clue cater wargaming market Star WArs Star Trek Battlestar Galactica rule miniature licensed producer suck long people pirate genre produce unlicensed game miniature know well good game system authentic miniature licensed producer go to posterior lackluster sale think justice word good job lose market share
